Protein stable ID	Gene name
ENSMUSP00000159567	Accsl
ENSMUSP00000121623	Accsl
	Accsl
ENSMUSP00000159568	Accsl
	Accsl
ENSMUSP00000118053	Accsl
ENSMUSP00000120924	Accsl
	Accsl
	Mir707
	Gm57218
ENSMUSP00000103508	Pnkp
ENSMUSP00000115504	Pnkp
ENSMUSP00000003044	Pnkp
	Pnkp
ENSMUSP00000143904	Pnkp
ENSMUSP00000144330	Pnkp
ENSMUSP00000096078	Pnkp
ENSMUSP00000143862	Pnkp
ENSMUSP00000144663	Pnkp
ENSMUSP00000144690	Pnkp
ENSMUSP00000147012	Pnkp
	Pnkp
	Pnkp
ENSMUSP00000147079	Pnkp
ENSMUSP00000144484	Pnkp
ENSMUSP00000144163	Pnkp
	Pnkp
	Mir6927
ENSMUSP00000103210	Cisd3
ENSMUSP00000103211	Cisd3
ENSMUSP00000103209	Cisd3
	Cisd3
	Gm1335
ENSMUSP00000137517	Pcgf2
ENSMUSP00000126967	Pcgf2
ENSMUSP00000099438	Pcgf2
ENSMUSP00000099437	Pcgf2
ENSMUSP00000018681	Pcgf2
	Pcgf2
	Pcgf2
ENSMUSP00000141051	Gm13889
ENSMUSP00000140709	Gm13889
ENSMUSP00000138281	Gm27027
	Alkbh3
	Alkbh3
ENSMUSP00000106871	Alkbh3
	Alkbh3
ENSMUSP00000038721	Alkbh3
	Alkbh3
	Alkbh3
ENSMUSP00000122043	Alkbh3
	Alkbh3
	Alkbh3
	Alkbh3
ENSMUSP00000099436	Psmb3
	Psmb3
	Psmb3
	Gm55260
	Gm12266
ENSMUSP00000104361	Atpaf2
ENSMUSP00000135761	Atpaf2
	Atpaf2
	Atpaf2
	Atpaf2
	Atpaf2
ENSMUSP00000049963	Hrh3
ENSMUSP00000127053	Hrh3
ENSMUSP00000130181	Hrh3
ENSMUSP00000132203	Hrh3
ENSMUSP00000126336	Hrh3
ENSMUSP00000130553	Hrh3
ENSMUSP00000127085	Hrh3
	Hrh3
ENSMUSP00000135441	Gid4
ENSMUSP00000064926	Gid4
	Gm17180
ENSMUSP00000046538	Osbpl2
	Osbpl2
	Osbpl2
	Osbpl2
	Gm12268
	Gm12267
	Drg2
ENSMUSP00000018568	Drg2
	Drg2
	Drg2
	Drg2
	Lama5
ENSMUSP00000015791	Lama5
	Lama5
	Lama5
ENSMUSP00000147048	Ptov1
	Ptov1
ENSMUSP00000035281	Ptov1
	Ptov1
ENSMUSP00000147094	Ptov1
ENSMUSP00000146761	Ptov1
ENSMUSP00000146633	Ptov1
	Ptov1
	Ptov1
	Ptov1
ENSMUSP00000146587	Ptov1
	Ptov1
	Ptov1
	Ptov1
ENSMUSP00000159630	
	Mir7026
	Gm22716
ENSMUSP00000020650	Il13
	Gm26079
	Gm22583
	Gm15559
	Rps2-ps4
ENSMUSP00000108045	Pus1
ENSMUSP00000031483	Pus1
ENSMUSP00000083844	Pus1
ENSMUSP00000031481	Pus1
ENSMUSP00000130814	Pus1
ENSMUSP00000115143	Pus1
ENSMUSP00000115468	Pus1
ENSMUSP00000020649	Rad50
ENSMUSP00000120869	Rad50
	Rad50
ENSMUSP00000119618	Rad50
	Rad50
ENSMUSP00000146405	Med25
ENSMUSP00000003049	Med25
ENSMUSP00000146498	Med25
ENSMUSP00000146595	Med25
	Med25
ENSMUSP00000146864	Med25
ENSMUSP00000146676	Med25
	Med25
ENSMUSP00000146817	Med25
	Med25
ENSMUSP00000146475	Med25
ENSMUSP00000146422	Med25
ENSMUSP00000147117	Med25
	Med25
ENSMUSP00000031490	Ulk1
ENSMUSP00000143380	Ulk1
ENSMUSP00000143308	Ulk1
	Ulk1
ENSMUSP00000143536	Ulk1
	Ulk1
	Ulk1
	Ulk1
	Ulk1
	Ulk1
	Ulk1
	Mir7005
ENSMUSP00000058432	Rps21
	Rps21
	Rps21
	Rps21
	Mir3091
ENSMUSP00000104519	Cables2
	Cables2
	Cables2
	Cables2
	Cables2
	Gm55999
ENSMUSP00000043369	Il5
	Gm12214
	Gm12213
	Mir7671
	Gm57339
	Gm57417
ENSMUSP00000104548	Irf1
ENSMUSP00000114315	Irf1
ENSMUSP00000104550	Irf1
	Irf1
ENSMUSP00000118795	Irf1
ENSMUSP00000118314	Irf1
ENSMUSP00000122101	Irf1
ENSMUSP00000019043	Irf1
ENSMUSP00000116656	Irf1
	Irf1
ENSMUSP00000047237	Rbbp8nl
ENSMUSP00000015771	Gata5
	Gata5os
	B230312C02Rik
	Mir1a-1
	Mir133a-2
ENSMUSP00000050076	Adrm1
	Adrm1
	Adrm1
	Adrm1
	Adrm1
	Adrm1
	Adrm1
	Adrm1
ENSMUSP00000062811	Hscb
ENSMUSP00000118876	Hscb
ENSMUSP00000120926	Hscb
	Hscb
	Gm14642
ENSMUSP00000029023	Cimip1
ENSMUSP00000113291	Ankrd60
ENSMUSP00000159317	Ankrd60
ENSMUSP00000104740	Ankrd60
	Ankrd60
	D7Bwg0826e
ENSMUSP00000142475	Chek2
ENSMUSP00000143558	Chek2
ENSMUSP00000066679	Chek2
ENSMUSP00000142506	Chek2
	Chek2
	Chek2
ENSMUSP00000071194	Fuz
ENSMUSP00000146696	Fuz
	Fuz
ENSMUSP00000146434	Fuz
	Fuz
ENSMUSP00000146404	Fuz
ENSMUSP00000146681	Fuz
ENSMUSP00000147105	Fuz
ENSMUSP00000146820	Fuz
ENSMUSP00000147169	Fuz
ENSMUSP00000146768	Fuz
ENSMUSP00000146725	Fuz
ENSMUSP00000146977	Fuz
	Fuz
	Fuz
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Ppp4r1l-ps
	Gm17334
	Gm17334
	Gm12216
	Gm12216
	Gm12216
	Gm12216
	Gm12216
	Gm12216
	Gm12216
	Gm42779
	Gm15989
ENSMUSP00000019044	Slc22a5
ENSMUSP00000115474	Slc22a5
ENSMUSP00000118900	Slc22a5
ENSMUSP00000031429	P2rx4
	P2rx4
	P2rx4
ENSMUSP00000142849	P2rx4
ENSMUSP00000080269	P2rx4
ENSMUSP00000118163	P2rx4
ENSMUSP00000117193	P2rx4
	P2rx4
	P2rx4
	Gm12217
	Gm12218
	Gm50459
	Gm57387
ENSMUSP00000098808	Phykpl
ENSMUSP00000132190	Phykpl
ENSMUSP00000020625	Phykpl
	Phykpl
	Phykpl
	Phykpl
	Phykpl
	Phykpl
ENSMUSP00000127842	Ap2a1
ENSMUSP00000103489	Ap2a1
	Ap2a1
ENSMUSP00000146814	Ap2a1
ENSMUSP00000146338	Ap2a1
	Ap2a1
ENSMUSP00000146398	Ap2a1
	Ap2a1
	Ap2a1
ENSMUSP00000074238	Hnrnpab
ENSMUSP00000098807	Hnrnpab
ENSMUSP00000104731	Hnrnpab
ENSMUSP00000120014	Nhp2
	Nhp2
ENSMUSP00000120636	Rmnd5b
ENSMUSP00000001081	Rmnd5b
ENSMUSP00000118594	Rmnd5b
	Rmnd5b
ENSMUSP00000107297	Camkk2
ENSMUSP00000143732	Camkk2
ENSMUSP00000142896	Camkk2
ENSMUSP00000142717	Camkk2
	Camkk2
ENSMUSP00000142751	Camkk2
	Camkk2
ENSMUSP00000143162	Camkk2
ENSMUSP00000142812	Camkk2
	Camkk2
ENSMUSP00000143730	Camkk2
ENSMUSP00000001080	N4bp3
ENSMUSP00000123658	N4bp3
ENSMUSP00000122860	N4bp3
	D930048N14Rik
	D930048N14Rik
ENSMUSP00000007921	Trappc2b
ENSMUSP00000104726	Trappc2b
ENSMUSP00000104725	Sec24a
ENSMUSP00000044370	Sec24a
ENSMUSP00000104720	Sec24a
ENSMUSP00000068065	Sec24a
	Sec24a
	Sec24a
ENSMUSP00000103357	Cyth2
ENSMUSP00000159530	Cyth2
ENSMUSP00000147723	Cyth2
ENSMUSP00000147457	Cyth2
ENSMUSP00000147451	Cyth2
ENSMUSP00000147706	Cyth2
ENSMUSP00000152189	Cyth2
ENSMUSP00000147587	Cyth2
ENSMUSP00000147275	Cyth2
	Ppp4r1l-ps
ENSMUSP00000122799	Rab22a
ENSMUSP00000029024	Rab22a
ENSMUSP00000104738	Rab22a
	Mir6340
	1700010B08Rik
ENSMUSP00000064699	Vapb
	Vapb
	Gm18917
	Gm14336
ENSMUSP00000057095	Spata2
ENSMUSP00000104834	Spata2
	Spata2
	Spata2
	Spata2
	Spata2
	Gm43684
ENSMUSP00000083393	Anapc5
ENSMUSP00000143169	Anapc5
ENSMUSP00000142429	Anapc5
ENSMUSP00000142579	Anapc5
ENSMUSP00000143053	Anapc5
ENSMUSP00000142341	Anapc5
ENSMUSP00000142922	Anapc5
ENSMUSP00000143535	Anapc5
	Anapc5
ENSMUSP00000143078	Anapc5
	Anapc5
ENSMUSP00000143457	Anapc5
	Anapc5
	Anapc5
	Anapc5
	Anapc5
ENSMUSP00000142981	Anapc5
	Anapc5
ENSMUSP00000104837	Rnf114
ENSMUSP00000077197	Rnf114
ENSMUSP00000138430	Rnf114
	Gm25291
ENSMUSP00000020653	Sar1b
	Sar1b
ENSMUSP00000020655	Jade2
ENSMUSP00000104718	Jade2
ENSMUSP00000104719	Jade2
	Jade2
ENSMUSP00000159842	Ahsp
ENSMUSP00000159843	Ahsp
	Gm11474
	Gm47324
ENSMUSP00000050581	Snai1
ENSMUSP00000146933	Atg16l2
ENSMUSP00000112500	Atg16l2
ENSMUSP00000117029	Atg16l2
	Atg16l2
ENSMUSP00000113320	Atg16l2
ENSMUSP00000117387	Atg16l2
	Atg16l2
	Atg16l2
	Atg16l2
	Atg16l2
	Atg16l2
	Atg16l2
	Atg16l2
	Atg16l2
ENSMUSP00000116414	Atg16l2
ENSMUSP00000146572	Atg16l2
	Atg16l2
	Gm11476
	Gm31619
	Gm11475
ENSMUSP00000104830	Ube2v1
ENSMUSP00000053109	Ube2v1
ENSMUSP00000114764	Ube2v1
	Ube2v1
	Ube2v1
ENSMUSP00000116578	Ube2v1
	Ube2v1
	Gm39822
	Gm26061
ENSMUSP00000099824	Cdkn2aipnl
ENSMUSP00000120062	Cdkn2aipnl
ENSMUSP00000118416	Gm20431
ENSMUSP00000020657	Ube2b
ENSMUSP00000104714	Ube2b
	Ube2b
	Ube2b
	Gm57427
ENSMUSP00000006587	Peds1
	Peds1
	Peds1
	Peds1
	Gm12204
	Gm12205
	Gm56415
	Bcas3os1
	Bcas3os1
	Gm14320
ENSMUSP00000069850	Cebpb
	A530013C23Rik
	A530013C23Rik
	A530013C23Rik
	Mir5110
	Bcas3os2
	Gm56240
	2610027K06Rik
	2610027K06Rik
	2610027K06Rik
	Gm14321
	Gm14321
	9230111E07Rik
	1200007C13Rik
	Gm32800
	Gm14319
ENSMUSP00000000095	Tbx2
	Gm33033
	Gm55408
	Tm9sf4
ENSMUSP00000086422	Tm9sf4
	Tm9sf4
	Tm9sf4
	Tm9sf4
	Tm9sf4
	Tm9sf4
	Tm9sf4
	Tm9sf4
	Tm9sf4
	Gm11444
ENSMUSP00000103682	Tbx4
ENSMUSP00000000096	Tbx4
ENSMUSP00000103680	Tbx4
ENSMUSP00000129408	Stard10
ENSMUSP00000133002	Stard10
ENSMUSP00000032927	Stard10
ENSMUSP00000148114	Stard10
ENSMUSP00000134138	Stard10
ENSMUSP00000133985	Stard10
ENSMUSP00000127962	Stard10
ENSMUSP00000134156	Stard10
ENSMUSP00000133955	Stard10
	Stard10
ENSMUSP00000134430	Stard10
	Gm11443
ENSMUSP00000121390	Epn3
	Epn3
	Epn3
	Epn3
	Mycbpap
ENSMUSP00000047579	Mycbpap
ENSMUSP00000159222	Mycbpap
ENSMUSP00000091477	Mycbpap
	Mycbpap
	Mycbpap
	Mycbpap
ENSMUSP00000096799	Tspyl3
ENSMUSP00000055709	Plagl2
ENSMUSP00000105419	Plagl2
ENSMUSP00000053122	Pofut1
ENSMUSP00000096796	Pofut1
ENSMUSP00000126063	Pofut1
ENSMUSP00000096797	Pofut1
	Pofut1
ENSMUSP00000105417	Pofut1
ENSMUSP00000126395	Pofut1
ENSMUSP00000128139	Pofut1
	Gm20476
	Gm45344
	Gm45620
	Gm45620
	Gm45620
ENSMUSP00000102624	Arap1
ENSMUSP00000118657	Arap1
ENSMUSP00000114197	Arap1
ENSMUSP00000121431	Arap1
ENSMUSP00000081958	Arap1
ENSMUSP00000081957	Arap1
ENSMUSP00000121257	Arap1
	Arap1
ENSMUSP00000120168	Arap1
ENSMUSP00000123542	Arap1
ENSMUSP00000115850	Arap1
ENSMUSP00000115107	Arap1
	Arap1
ENSMUSP00000095844	Arap1
ENSMUSP00000147974	Arap1
	Arap1
	Arap1
	Arap1
	Arap1
	Arap1
ENSMUSP00000028977	Kif3b
ENSMUSP00000037361	Rsad1
	Rsad1
	Rsad1
	Rsad1
	2500004C02Rik
	2500004C02Rik
	2500004C02Rik
	2500004C02Rik
ENSMUSP00000099453	Acsf2
	Acsf2
	Acsf2
	Acsf2
ENSMUSP00000154224	Asxl1
ENSMUSP00000105413	Asxl1
	Asxl1
	Asxl1
	Asxl1
ENSMUSP00000036571	Nol4l
ENSMUSP00000105407	Nol4l
	Nol4l
	Nol4l
	Nol4l
	Nol4l
ENSMUSP00000047844	Chad
	Gm11540
ENSMUSP00000021239	Lrrc59
	Lrrc59
ENSMUSP00000036361	Eme1
	Eme1
	Eme1
	Eme1
	Gm14472
	4930404H24Rik
ENSMUSP00000071752	Commd7
	Commd7
ENSMUSP00000105404	Commd7
ENSMUSP00000025278	Mrpl27
	Mrpl27
	Mrpl27
	Mrpl27
ENSMUSP00000112052	Xylt2
ENSMUSP00000122581	Xylt2
ENSMUSP00000134495	Xylt2
	Xylt2
ENSMUSP00000122728	Xylt2
	Xylt2
	Dnmt3bos
ENSMUSP00000072761	Dnmt3b
ENSMUSP00000105395	Dnmt3b
ENSMUSP00000080334	Dnmt3b
ENSMUSP00000099440	Dnmt3b
ENSMUSP00000105396	Dnmt3b
ENSMUSP00000051830	Dnmt3b
ENSMUSP00000086370	Dnmt3b
ENSMUSP00000099439	Dnmt3b
ENSMUSP00000105394	Dnmt3b
ENSMUSP00000105393	Dnmt3b
	Dnmt3b
	Dnmt3b
	Gm11542
	Gm11541
ENSMUSP00000021240	Cdc34b
ENSMUSP00000139570	Cdc34b
	Gm11545
ENSMUSP00000128300	Tmem92
ENSMUSP00000129874	Tmem92
ENSMUSP00000125159	Tmem92
	Gm33044
	Gm33044
	Gm11546
	AA623943
ENSMUSP00000031434	Rnf34
ENSMUSP00000143603	Rnf34
	5530401A14Rik
	5530401A14Rik
	Gm31522
	Gm11419
ENSMUSP00000000193	Ccl2
	Ccl2
ENSMUSP00000021011	Ccl7
ENSMUSP00000038229	Kdm2b
ENSMUSP00000031435	Kdm2b
ENSMUSP00000114052	Kdm2b
ENSMUSP00000083376	Kdm2b
ENSMUSP00000120912	Kdm2b
ENSMUSP00000114049	Kdm2b
	Kdm2b
ENSMUSP00000119746	Kdm2b
	Kdm2b
	Kdm2b
	Kdm2b
	Kdm2b
	Kdm2b
ENSMUSP00000118488	Kdm2b
ENSMUSP00000114731	Kdm2b
	Kdm2b
	Kdm2b
	Kdm2b
	Kdm2b
	Kdm2b
ENSMUSP00000000342	Ccl11
ENSMUSP00000000194	Ccl12
	Ccl12
	Gm12281
ENSMUSP00000121717	Zfp287
ENSMUSP00000114531	Zfp287
ENSMUSP00000141046	Zfp287
ENSMUSP00000005399	Zfp287
ENSMUSP00000117179	Zfp287
	Zfp287
	Wsb2-ps
	Zfp286
ENSMUSP00000147022	Zfp286
	Zfp286
	Zfp286
ENSMUSP00000055517	Zfp286
ENSMUSP00000104345	Zfp286
	Zfp286
	Zfp286
	Zfp286
	Zfp286
	Zfp286
	Zfp286os
	Gm24151
ENSMUSP00000099985	Myl7
ENSMUSP00000105447	Gck
ENSMUSP00000105448	Gck
ENSMUSP00000099984	Gck
ENSMUSP00000123016	Gck
	Gm45548
ENSMUSP00000081956	Gm45837
ENSMUSP00000131553	Pde2a
ENSMUSP00000147847	Pde2a
ENSMUSP00000148212	Pde2a
ENSMUSP00000147553	Pde2a
ENSMUSP00000147884	Pde2a
	Pde2a
	Pde2a
	Pde2a
	Pde2a
	Pde2a
	Pde2a
	Gm11967
ENSMUSP00000002818	Ykt6
	Ykt6
ENSMUSP00000064668	Nudcd3
	Nudcd3
ENSMUSP00000123108	Nudcd3
	Nudcd3
	Rps15a-ps6
	Gm11969
ENSMUSP00000004505	Npc1l1
	Gm11401
ENSMUSP00000004507	Ddx56
	Ddx56
ENSMUSP00000122368	Ddx56
	Ddx56
	Gm43411
	Gm44574
	A930024E05Rik
	A930024E05Rik
	Gm2479
	Gm2479
ENSMUSP00000113097	Orai1
	Orai1
ENSMUSP00000120199	Morn3
ENSMUSP00000122570	Morn3
ENSMUSP00000117668	Morn3
ENSMUSP00000041714	Morn3
ENSMUSP00000031437	Morn3
ENSMUSP00000122306	Morn3
ENSMUSP00000004508	Tmed4
	Tmed4
ENSMUSP00000121643	Tmed4
	Gm43412
	Gm6444
	Tmem120b
ENSMUSP00000068551	Tmem120b
ENSMUSP00000124358	Tmem120b
ENSMUSP00000107246	Tmem120b
ENSMUSP00000124971	Tmem120b
	Tmem120b
	Tmem120b
	Tmem120b
	Gm56346
ENSMUSP00000003461	Ogdh
	Ogdh
ENSMUSP00000099090	Ogdh
ENSMUSP00000091041	Ogdh
ENSMUSP00000117323	Ogdh
ENSMUSP00000117505	Ogdh
ENSMUSP00000080569	Ogdh
ENSMUSP00000060581	Slc25a25
ENSMUSP00000028160	Slc25a25
ENSMUSP00000108936	Slc25a25
ENSMUSP00000108933	Slc25a25
ENSMUSP00000108932	Slc25a25
	Slc25a25
	Slc25a25
	Slc25a25
ENSMUSP00000115617	Slc25a25
ENSMUSP00000141486	Slc25a25
ENSMUSP00000121932	Slc25a25
	Slc25a25
	Gm32031
	Gm32031
	Gm32031
	Gm32031
	Gm32031
ENSMUSP00000140177	Rhof
ENSMUSP00000124866	Rhof
	Rhof
ENSMUSP00000031401	Rhof
	Gm44969
ENSMUSP00000140353	Mrgpra6
ENSMUSP00000136396	Mrgpra9
ENSMUSP00000096035	Mrgpra9
	Mrgprx3-ps
	Gm45085
ENSMUSP00000042187	Smpd1
	Smpd1
	Smpd1
	Gm43413
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
	AI480526
ENSMUSP00000140973	Apbb1
ENSMUSP00000139788	Apbb1
ENSMUSP00000140486	Apbb1
ENSMUSP00000139575	Apbb1
ENSMUSP00000140116	Apbb1
ENSMUSP00000147609	Apbb1
ENSMUSP00000140979	Apbb1
ENSMUSP00000140137	Apbb1
ENSMUSP00000139899	Apbb1
ENSMUSP00000148234	Apbb1
	Apbb1
ENSMUSP00000147397	Apbb1
ENSMUSP00000140715	Apbb1
ENSMUSP00000140192	Apbb1
ENSMUSP00000139426	Apbb1
ENSMUSP00000147947	Apbb1
ENSMUSP00000139755	Apbb1
ENSMUSP00000140052	Apbb1
	Apbb1
ENSMUSP00000140822	Apbb1
	Gm38102
	Gm38102
	4932422M17Rik
	Rpl31-ps6
ENSMUSP00000031389	Il31
ENSMUSP00000143125	Il31
ENSMUSP00000142507	Il31
	Il31
ENSMUSP00000143602	Lrrc43
ENSMUSP00000091885	Lrrc43
ENSMUSP00000113933	Lrrc43
ENSMUSP00000048764	Naif1
	Gm37169
	Gm13412
	Eeig1
ENSMUSP00000116809	Eeig1
ENSMUSP00000044731	Eeig1
ENSMUSP00000118624	Eeig1
	Eeig1
ENSMUSP00000124665	Dpm2
ENSMUSP00000028151	Dpm2
	Dpm2
	Dpm2
	Gm15751
ENSMUSP00000115045	Diablo
ENSMUSP00000143485	Diablo
ENSMUSP00000107214	Diablo
ENSMUSP00000143673	Diablo
ENSMUSP00000143617	Diablo
ENSMUSP00000107213	Diablo
ENSMUSP00000031385	Diablo
	Diablo
	Diablo
ENSMUSP00000105410	Zmiz2
ENSMUSP00000012612	Zmiz2
ENSMUSP00000105409	Zmiz2
ENSMUSP00000099978	Zmiz2
ENSMUSP00000105408	Zmiz2
	Zmiz2
	9430097D07Rik
	Pip5kl1
ENSMUSP00000051282	Pip5kl1
ENSMUSP00000097763	Pip5kl1
	Pip5kl1
ENSMUSP00000099882	St6galnac4
	St6galnac4
	St6galnac4
ENSMUSP00000136093	St6galnac4
ENSMUSP00000141249	St6galnac4
ENSMUSP00000031384	B3gnt4
ENSMUSP00000143145	Gm49027
ENSMUSP00000152978	Gm49027
	Gm55317
	Mir7647
ENSMUSP00000031388	Vps33a
	Vps33a
	Vps33a
ENSMUSP00000142813	Vps33a
	Gm23369
ENSMUSP00000115430	St6galnac6
ENSMUSP00000114934	St6galnac6
ENSMUSP00000108915	St6galnac6
ENSMUSP00000092655	St6galnac6
ENSMUSP00000092654	St6galnac6
ENSMUSP00000138916	St6galnac6
ENSMUSP00000141412	St6galnac6
ENSMUSP00000071983	St6galnac6
	St6galnac6
ENSMUSP00000080555	St6galnac6
ENSMUSP00000121833	St6galnac6
ENSMUSP00000141437	St6galnac6
ENSMUSP00000118893	St6galnac6
	Gm43133
ENSMUSP00000107190	Clip1
ENSMUSP00000107192	Clip1
ENSMUSP00000121425	Clip1
ENSMUSP00000107186	Clip1
	Clip1
	Clip1
ENSMUSP00000068241	Clip1
	Clip1
ENSMUSP00000031382	Clip1
ENSMUSP00000122064	Clip1
	Clip1
	Clip1
ENSMUSP00000119641	Clip1
ENSMUSP00000115965	Clip1
	Clip1
	Mir7651
ENSMUSP00000117987	Ppia
	Ppia
ENSMUSP00000149662	Ppia
	Ppia
	Ppia
ENSMUSP00000150020	Ppia
ENSMUSP00000108903	Ak1
ENSMUSP00000108902	Ak1
ENSMUSP00000142174	Ak1
ENSMUSP00000123534	Ak1
ENSMUSP00000068479	Ak1
	Ak1
ENSMUSP00000105359	H2az2
ENSMUSP00000091037	H2az2
ENSMUSP00000033185	Hpx
ENSMUSP00000147802	Hpx
	Gm11970
	Gm11971
	Gm11972
ENSMUSP00000136957	Purb
ENSMUSP00000102403	Trim3
ENSMUSP00000053384	Trim3
ENSMUSP00000102401	Trim3
ENSMUSP00000114822	Trim3
	Trim3
	Trim3
	Trim3
ENSMUSP00000119910	Trim3
	Trim3
	Gm22123
ENSMUSP00000108897	Eng
ENSMUSP00000009705	Eng
ENSMUSP00000130585	Eng
	Eng
	Eng
ENSMUSP00000122186	Eng
	Gm11973
	Gm11973
	Gm11973
ENSMUSP00000003459	Myo1g
ENSMUSP00000120975	Myo1g
	Myo1g
	Myo1g
	Myo1g
ENSMUSP00000122438	Myo1g
ENSMUSP00000122356	Myo1g
	Gm45632
ENSMUSP00000120387	Arfip2
	Arfip2
ENSMUSP00000081840	Arfip2
ENSMUSP00000033171	Arfip2
	Arfip2
ENSMUSP00000118616	Arfip2
ENSMUSP00000147307	Arfip2
ENSMUSP00000147808	Arfip2
ENSMUSP00000147995	Arfip2
	Arfip2
	Arfip2
ENSMUSP00000121649	Arfip2
ENSMUSP00000119837	Arfip2
	Arfip2
	Mir1954
	Gm56382
	Gm26236
ENSMUSP00000028148	Fpgs
	Fpgs
	Fpgs
	Fpgs
	Fpgs
ENSMUSP00000141899	Fpgs
	Fpgs
ENSMUSP00000116434	Fpgs
	Fpgs
ENSMUSP00000141705	Fpgs
	Snhg15
	Snhg15
	Snhg15
	Snhg15
	Snhg15
	Snhg15
	Snhg15
	Snhg15
	Snhg15
	Mir8093
ENSMUSP00000102395	Timm10b
ENSMUSP00000057061	Timm10b
ENSMUSP00000148071	Timm10b
ENSMUSP00000147436	Timm10b
ENSMUSP00000121793	Timm10b
ENSMUSP00000147720	Timm10b
ENSMUSP00000102392	Timm10b
ENSMUSP00000147612	Timm10b
ENSMUSP00000102396	Timm10b
	Timm10b
ENSMUSP00000147316	Timm10b
	Cdk9
ENSMUSP00000009699	Cdk9
ENSMUSP00000113327	Cdk9
ENSMUSP00000115318	Cdk9
	Cdk9
	Cdk9
	Cdk9
ENSMUSP00000120857	Cdk9
ENSMUSP00000115299	Cdk9
	Snora9
	Gm24000
	Gm11975
	Gm11961
	Gm11961
ENSMUSP00000063272	Ascc2
ENSMUSP00000105556	Ascc2
ENSMUSP00000102397	Gm45799
ENSMUSP00000148105	Gm45799
ENSMUSP00000147621	Gm45799
ENSMUSP00000122446	Gm45799
ENSMUSP00000102398	Gm45799
ENSMUSP00000148176	Gm45799
ENSMUSP00000147549	Gm45799
ENSMUSP00000147351	Gm45799
	Mir2861
	Mir3960
ENSMUSP00000073866	Sh2d3c
	Sh2d3c
ENSMUSP00000108868	Sh2d3c
	Sh2d3c
	Sh2d3c
	Sh2d3c
	Gm24840
	Gm42651
	Gm43797
ENSMUSP00000142363	Zcchc8
	Zcchc8
ENSMUSP00000143781	Zcchc8
	Zcchc8
ENSMUSP00000143723	Zcchc8
ENSMUSP00000143139	Zcchc8
ENSMUSP00000142531	Zcchc8
ENSMUSP00000142383	Zcchc8
	Gm22504
ENSMUSP00000121261	Dnhd1
	Dnhd1
ENSMUSP00000102388	Dnhd1
	Mrps36-ps2
ENSMUSP00000033179	Rrp8
ENSMUSP00000095752	Rrp8
	Rrp8
	Rrp8
ENSMUSP00000147906	Rrp8
	Rrp8
ENSMUSP00000054856	Uqcr10
	Uqcr10
	Uqcr10
	6330409D20Rik
	6330409D20Rik
ENSMUSP00000009220	Zmat5
	Zmat5
	Zmat5
ENSMUSP00000088585	Ttc16
ENSMUSP00000068977	Ttc16
ENSMUSP00000124031	Ttc16
ENSMUSP00000124915	Ttc16
ENSMUSP00000123927	Ttc16
ENSMUSP00000125210	Ttc16
	Ttc16
